plan_id,start_node_id,end_node_id,waypoint_index,waypoint_node_id,overfly_time_sim_s,segment_duration_s,cumulative_duration_s,planned_total_duration_s,start_time_sim_s,planned_completion_time_sim_s,waypoint_speed_mps,pathfinding_duration_s,total_processing_time_s,logged_at_unix_s
FP000006,L0_X14_Y6,L0_X5_Y6,15,L2_X5_Y6,370.866135,1.2192,180.866135,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,16,L1_X5_Y6,372.085335,1.2192,182.085335,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,17,L0_X5_Y6,373.304535,1.2192,183.304535,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,18,L0_X5_Y6,433.304535,60.0,243.304535,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,19,L1_X5_Y6,455.523735,22.2192,265.523735,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,20,L2_X5_Y6,456.742935,1.2192,266.742935,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,21,L3_X5_Y6,457.962135,1.2192,267.962135,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,22,L3_X6_Y6,473.957002,15.994867,283.957002,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,23,L3_X6_Y5,489.977581,16.020579,299.977581,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,24,L3_X7_Y5,505.972461,15.994879,315.972461,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,25,L3_X8_Y5,521.967349,15.994888,331.967349,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,26,L3_X9_Y5,537.962245,15.994897,347.962245,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,27,L3_X10_Y5,553.957151,15.994905,363.957151,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,28,L3_X11_Y5,569.952065,15.994914,379.952065,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,29,L3_X12_Y5,585.946987,15.994923,395.946987,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,30,L3_X13_Y5,601.941918,15.994931,411.941918,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,31,L3_X14_Y5,617.936858,15.99494,427.936858,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,32,L3_X14_Y6,633.951471,16.014613,443.951471,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,33,L2_X14_Y6,635.170671,1.2192,445.170671,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,34,L1_X14_Y6,636.389871,1.2192,446.389871,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000006,L0_X14_Y6,L0_X5_Y6,35,L0_X14_Y6,637.609071,1.2192,447.609071,447.609071,190.0,637.609071,25,0.102928,0.189126,1772649161.215065
FP000007,L0_X14_Y6,L0_X13_Y4,0,L0_X14_Y6,251.0,0.0,0.0,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,1,L1_X14_Y6,252.2192,1.2192,1.2192,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,2,L2_X14_Y6,253.4384,1.2192,2.4384,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,3,L2_X14_Y5,269.453013,16.014613,18.453013,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,4,L2_X14_Y4,285.467629,16.014617,34.467629,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,5,L1_X14_Y4,286.686829,1.2192,35.686829,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,6,L1_X13_Y4,302.681773,15.994944,51.681773,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,7,L0_X13_Y4,303.900973,1.2192,52.900973,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,8,L0_X13_Y4,363.900973,60.0,112.900973,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,9,L1_X13_Y4,386.120173,22.2192,135.120173,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,10,L1_X14_Y4,402.115117,15.994944,151.115117,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,11,L1_X14_Y5,418.129734,16.014617,167.129734,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,12,L2_X14_Y5,419.348934,1.2192,168.348934,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,13,L2_X14_Y6,435.363547,16.014613,184.363547,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,14,L1_X14_Y6,436.582747,1.2192,185.582747,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000007,L0_X14_Y6,L0_X13_Y4,15,L0_X14_Y6,437.801947,1.2192,186.801947,186.801947,251.0,437.801947,25,0.009533,0.149129,1772649161.270773
FP000008,L0_X14_Y6,L0_X4_Y3,0,L0_X14_Y6,282.0,0.0,0.0,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,1,L1_X14_Y6,283.2192,1.2192,1.2192,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,2,L2_X14_Y6,284.4384,1.2192,2.4384,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,3,L2_X14_Y5,300.453013,16.014613,18.453013,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,4,L2_X14_Y4,316.467629,16.014617,34.467629,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,5,L2_X14_Y3,332.48225,16.014621,50.48225,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,6,L2_X13_Y3,348.477198,15.994948,66.477198,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,7,L2_X12_Y3,364.472138,15.99494,82.472138,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,8,L2_X11_Y3,380.467069,15.994931,98.467069,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,9,L2_X10_Y3,396.461991,15.994922,114.461991,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,10,L2_X9_Y3,412.456905,15.994914,130.456905,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,11,L2_X8_Y3,428.45181,15.994905,146.45181,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,12,L2_X7_Y3,444.446706,15.994896,162.446706,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,13,L2_X6_Y3,460.441594,15.994888,178.441594,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,14,L1_X6_Y3,461.660794,1.2192,179.660794,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,15,L1_X5_Y3,477.655673,15.994879,195.655673,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,16,L1_X4_Y3,493.650544,15.994871,211.650544,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,17,L0_X4_Y3,494.869744,1.2192,212.869744,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,18,L0_X4_Y3,554.869744,60.0,272.869744,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,19,L1_X4_Y3,577.088944,22.2192,295.088944,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,20,L1_X5_Y3,593.083814,15.994871,311.083814,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,21,L1_X6_Y3,609.078693,15.994879,327.078693,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,22,L1_X7_Y3,625.073581,15.994888,343.073581,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,23,L1_X8_Y3,641.068477,15.994896,359.068477,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,24,L1_X9_Y3,657.063382,15.994905,375.063382,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,25,L1_X10_Y3,673.058296,15.994914,391.058296,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,26,L1_X11_Y3,689.053218,15.994922,407.053218,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,27,L1_X12_Y3,705.048149,15.994931,423.048149,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,28,L1_X13_Y3,721.043089,15.99494,439.043089,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,29,L2_X13_Y3,722.262289,1.2192,440.262289,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,30,L2_X14_Y3,738.257237,15.994948,456.257237,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,31,L2_X14_Y4,754.271858,16.014621,472.271858,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,32,L2_X14_Y5,770.286475,16.014617,488.286475,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,33,L2_X14_Y6,786.301087,16.014613,504.301087,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,34,L1_X14_Y6,787.520287,1.2192,505.520287,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000008,L0_X14_Y6,L0_X4_Y3,35,L0_X14_Y6,788.739487,1.2192,506.739487,506.739487,282.0,788.739487,25,0.181546,0.02972,1772649161.474505
FP000009,L0_X14_Y6,L0_X9_Y5,0,L0_X14_Y6,310.0,0.0,0.0,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,1,L1_X14_Y6,311.2192,1.2192,1.2192,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,2,L2_X14_Y6,312.4384,1.2192,2.4384,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,3,L2_X14_Y5,328.453013,16.014613,18.453013,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,4,L2_X13_Y5,344.447952,15.99494,34.447952,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,5,L3_X13_Y5,345.667152,1.2192,35.667152,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,6,L3_X12_Y5,361.662084,15.994931,51.662084,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,7,L3_X11_Y5,377.657006,15.994923,67.657006,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,8,L3_X10_Y5,393.65192,15.994914,83.65192,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,9,L3_X9_Y5,409.646825,15.994905,99.646825,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,10,L2_X9_Y5,410.866025,1.2192,100.866025,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,11,L1_X9_Y5,412.085225,1.2192,102.085225,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,12,L0_X9_Y5,413.304425,1.2192,103.304425,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,13,L0_X9_Y5,473.304425,60.0,163.304425,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,14,L1_X9_Y5,495.523625,22.2192,185.523625,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,15,L2_X9_Y5,496.742825,1.2192,186.742825,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,16,L3_X9_Y5,497.962025,1.2192,187.962025,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,17,L3_X10_Y5,513.956931,15.994905,203.956931,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,18,L3_X11_Y5,529.951844,15.994914,219.951844,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,19,L3_X12_Y5,545.946767,15.994923,235.946767,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,20,L3_X13_Y5,561.941698,15.994931,251.941698,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,21,L3_X14_Y5,577.936638,15.99494,267.936638,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,22,L2_X14_Y5,579.155838,1.2192,269.155838,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,23,L2_X14_Y6,595.170451,16.014613,285.170451,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,24,L1_X14_Y6,596.389651,1.2192,286.389651,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000009,L0_X14_Y6,L0_X9_Y5,25,L0_X14_Y6,597.608851,1.2192,287.608851,287.608851,310.0,597.608851,25,0.034234,0.233566,1772649161.563134
FP000010,L0_X0_Y2,L0_X1_Y5,0,L0_X0_Y2,347.0,0.0,0.0,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,1,L1_X0_Y2,348.2192,1.2192,1.2192,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,2,L2_X0_Y2,349.4384,1.2192,2.4384,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,3,L3_X0_Y2,350.6576,1.2192,3.6576,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,4,L3_X1_Y2,366.65244,15.99484,19.65244,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,5,L3_X1_Y3,382.676762,16.024322,35.676762,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,6,L3_X1_Y4,398.701078,16.024317,51.701078,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,7,L4_X1_Y4,399.920278,1.2192,52.920278,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,8,L4_X1_Y5,415.94459,16.024312,68.94459,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,9,L3_X1_Y5,417.16379,1.2192,70.16379,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,10,L2_X1_Y5,418.38299,1.2192,71.38299,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,11,L1_X1_Y5,419.60219,1.2192,72.60219,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,12,L0_X1_Y5,420.82139,1.2192,73.82139,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,13,L0_X1_Y5,480.82139,60.0,133.82139,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,14,L1_X1_Y5,503.04059,22.2192,156.04059,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,15,L2_X1_Y5,504.25979,1.2192,157.25979,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,16,L3_X1_Y5,505.47899,1.2192,158.47899,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,17,L4_X1_Y5,506.69819,1.2192,159.69819,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,18,L4_X1_Y4,522.722502,16.024312,175.722502,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,19,L4_X1_Y3,538.746818,16.024317,191.746818,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,20,L3_X1_Y3,539.966018,1.2192,192.966018,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,21,L3_X1_Y2,555.99034,16.024322,208.99034,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,22,L2_X1_Y2,557.20954,1.2192,210.20954,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,23,L2_X0_Y2,573.20438,15.99484,226.20438,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,24,L1_X0_Y2,574.42358,1.2192,227.42358,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000010,L0_X0_Y2,L0_X1_Y5,25,L0_X0_Y2,575.64278,1.2192,228.64278,228.64278,347.0,575.64278,25,0.022109,0.071217,1772649161.622853
FP000011,L0_X14_Y6,L0_X7_Y3,0,L0_X14_Y6,355.0,0.0,0.0,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,1,L1_X14_Y6,356.2192,1.2192,1.2192,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,2,L2_X14_Y6,357.4384,1.2192,2.4384,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,3,L2_X14_Y5,373.453013,16.014613,18.453013,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,4,L2_X14_Y4,389.467629,16.014617,34.467629,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,5,L2_X13_Y4,405.462573,15.994944,50.462573,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,6,L1_X13_Y4,406.681773,1.2192,51.681773,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,7,L1_X12_Y4,422.676709,15.994935,67.676709,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,8,L1_X11_Y4,438.671635,15.994927,83.671635,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,9,L1_X11_Y3,454.688495,16.016859,99.688495,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,10,L1_X10_Y3,470.683417,15.994922,115.683417,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,11,L1_X9_Y3,486.678331,15.994914,131.678331,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,12,L1_X8_Y3,502.673236,15.994905,147.673236,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,13,L1_X7_Y3,518.668132,15.994896,163.668132,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,14,L0_X7_Y3,519.887332,1.2192,164.887332,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,15,L0_X7_Y3,579.887332,60.0,224.887332,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,16,L1_X7_Y3,602.106532,22.2192,247.106532,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,17,L1_X8_Y3,618.101429,15.994896,263.101429,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,18,L1_X9_Y3,634.096334,15.994905,279.096334,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,19,L2_X9_Y3,635.315534,1.2192,280.315534,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,20,L2_X10_Y3,651.310447,15.994914,296.310447,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,21,L2_X11_Y3,667.305369,15.994922,312.305369,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,22,L2_X12_Y3,683.3003,15.994931,328.3003,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,23,L2_X13_Y3,699.29524,15.99494,344.29524,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,24,L2_X14_Y3,715.290188,15.994948,360.290188,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,25,L2_X14_Y4,731.304809,16.014621,376.304809,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,26,L2_X14_Y5,747.319426,16.014617,392.319426,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,27,L2_X14_Y6,763.334038,16.014613,408.334038,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,28,L1_X14_Y6,764.553238,1.2192,409.553238,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000011,L0_X14_Y6,L0_X7_Y3,29,L0_X14_Y6,765.772438,1.2192,410.772438,410.772438,355.0,765.772438,25,0.159564,0.05367,1772649161.813982
FP000012,L0_X0_Y2,L0_X9_Y4,0,L0_X0_Y2,368.0,0.0,0.0,448.742916,362.0,810.742916,25,0.103713,0.20158,1772649161.959699
FP000012,L0_X0_Y2,L0_X9_Y4,1,L1_X0_Y2,369.2192,1.2192,7.2192,448.742916,362.0,810.742916,25,0.103713,0.20158,1772649161.959699
FP000012,L0_X0_Y2,L0_X9_Y4,2,L2_X0_Y2,370.4384,1.2192,8.4384,448.742916,362.0,810.742916,25,0.103713,0.20158,1772649161.959699
FP000012,L0_X0_Y2,L0_X9_Y4,3,L2_X0_Y3,386.463467,16.025067,24.463467,448.742916,362.0,810.742916,25,0.103713,0.20158,1772649161.959699
FP000012,L0_X0_Y2,L0_X9_Y4,4,L2_X1_Y3,402.458303,15.994836,40.458303,448.742916,362.0,810.742916,25,0.103713,0.20158,1772649161.959699
FP000012,L0_X0_Y2,L0_X9_Y4,5,L2_X2_Y3,418.453148,15.994845,56.453148,448.742916,362.0,810.742916,25,0.103713,0.20158,1772649161.959699
