Time,DroneID,X,Y,Z,Target position,Target Speed,Origin Lat,Origin Lon,Destination Lat,Destination Lon,Completed
360.00,FP000001,4177.39,60.96,-26144.30,"(4177.803, 30.48, -26145.01)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
360.00,FP000002,1157.54,60.96,-24174.50,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
360.00,FP000003,904.25,60.96,-23743.38,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,1226.38879394531,-25083.833984375,false
360.00,FP000004,2122.63,0.00,-25024.63,"(2122.631, 0, -25024.63)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
360.00,FP000005,2166.07,60.96,-25098.53,"(2122.631, 60.96, -25024.63)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
360.00,FP000006,2785.31,91.44,-24568.11,"(2612.645, 91.44, -24274.3)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
360.00,FP000007,3688.00,0.00,-26895.34,"(3688.002, 0, -26895.34)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
360.00,FP000008,3403.75,60.96,-27201.33,"(3341.486, 60.96, -27097.74)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
360.00,FP000009,3993.95,91.44,-26623.97,"(3831.32, 91.44, -26347.43)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
360.00,FP000010,446.05,60.96,-22963.35,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
370.00,FP000001,4177.80,0.00,-26145.01,"(4177.803, 0, -26145.01)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
370.00,FP000002,1056.23,60.96,-24002.06,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
370.00,FP000003,802.94,60.96,-23570.94,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,1226.38879394531,-25083.833984375,false
370.00,FP000004,2122.63,0.00,-25024.63,"(2122.631, 0, -25024.63)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
370.00,FP000005,2071.96,60.96,-24938.42,"(1919.555, 60.96, -24679.1)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
370.00,FP000006,2683.98,91.44,-24395.69,"(2612.645, 91.44, -24274.3)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
370.00,FP000007,3688.00,0.00,-26895.34,"(3688.002, 0, -26895.34)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
370.00,FP000008,3301.38,60.96,-27029.52,"(3138.296, 60.96, -26752.23)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
370.00,FP000009,3892.56,91.44,-26451.57,"(3831.32, 91.44, -26347.43)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
370.00,FP000010,547.34,60.96,-23135.81,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
370.00,FP000012,395.41,60.96,-22877.12,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
380.00,FP000001,4177.80,0.00,-26145.01,"(4177.803, 0, -26145.01)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
380.00,FP000002,954.91,60.96,-23829.62,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
380.00,FP000003,701.65,60.96,-23398.50,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,1226.38879394531,-25083.833984375,false
380.00,FP000004,2122.63,0.00,-25024.63,"(2122.631, 30.48, -25024.63)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
380.00,FP000005,1970.63,60.96,-24766.00,"(1919.555, 60.96, -24679.1)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
380.00,FP000006,2664.80,91.44,-24244.62,"(2959.162, 91.44, -24071.87)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
380.00,FP000007,3688.00,20.00,-26895.34,"(3688.002, 30.48, -26895.34)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
380.00,FP000008,3199.98,60.96,-26857.11,"(3138.296, 60.96, -26752.23)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
380.00,FP000009,3791.18,91.44,-26279.17,"(3628.16, 91.44, -26001.92)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
380.00,FP000010,678.76,91.44,-23083.12,"(904.4589, 91.44, -22951.33)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
380.00,FP000012,496.70,60.96,-23049.58,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
390.00,FP000001,4177.80,0.00,-26145.01,"(4177.803, 0, -26145.01)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
390.00,FP000002,853.61,60.96,-23657.18,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
390.00,FP000003,600.35,60.96,-23226.05,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,1226.38879394531,-25083.833984375,false
390.00,FP000004,2203.71,30.48,-25162.57,"(2325.726, 30.48, -25370.17)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
390.00,FP000005,1889.16,30.48,-24627.37,"(1716.498, 30.48, -24333.56)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
390.00,FP000006,2837.29,91.44,-24143.39,"(2959.162, 91.44, -24071.87)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
390.00,FP000007,3779.26,30.48,-27050.50,"(3891.205, 30.48, -27240.84)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
390.00,FP000008,3098.59,60.96,-26684.72,"(2935.125, 60.96, -26406.72)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
390.00,FP000009,3689.81,91.44,-26106.77,"(3628.16, 91.44, -26001.92)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
390.00,FP000010,851.47,91.44,-22982.27,"(904.4589, 91.44, -22951.33)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
390.00,FP000012,597.99,60.96,-23222.03,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
400.00,FP000001,4177.80,0.00,-26145.01,"(4177.803, 0, -26145.01)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
400.00,FP000002,752.30,60.96,-23484.74,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
400.00,FP000003,499.06,60.96,-23053.59,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,1226.38879394531,-25083.833984375,false
400.00,FP000004,2305.05,30.48,-25334.99,"(2325.726, 30.48, -25370.17)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
400.00,FP000005,1787.83,30.48,-24454.94,"(1716.498, 30.48, -24333.56)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
400.00,FP000006,2927.81,91.44,-24020.70,"(2756.121, 91.44, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
400.00,FP000007,3880.65,30.48,-27222.90,"(3891.205, 30.48, -27240.84)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
400.00,FP000008,2997.22,60.96,-26512.31,"(2935.125, 60.96, -26406.72)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
400.00,FP000009,3588.44,91.44,-25934.37,"(3425.019, 91.44, -25656.41)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
400.00,FP000010,990.81,121.92,-22900.90,"(1251.041, 121.92, -22748.94)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
400.00,FP000012,699.29,60.96,-23394.48,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
400.00,FP000014,375.15,60.96,-22842.63,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
410.00,FP000001,4177.80,0.00,-26145.01,"(4177.803, 0, -26145.01)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
410.00,FP000002,651.01,60.96,-23312.29,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
410.00,FP000003,397.77,60.96,-22881.13,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,1226.38879394531,-25083.833984375,false
410.00,FP000004,2406.41,30.48,-25507.42,"(2528.84, 30.48, -25715.69)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
410.00,FP000005,1686.50,30.48,-24282.51,"(1513.46, 30.48, -23988.01)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
410.00,FP000006,2827.05,91.44,-23847.94,"(2756.121, 91.44, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
410.00,FP000007,4046.40,30.48,-27149.66,"(4237.696, 30.48, -27038.43)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
410.00,FP000008,2895.84,60.96,-26339.91,"(2731.973, 60.96, -26061.21)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
410.00,FP000009,3487.07,91.44,-25761.96,"(3425.019, 91.44, -25656.41)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
410.00,FP000010,1163.52,121.92,-22800.04,"(1251.041, 121.92, -22748.94)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
410.00,FP000012,800.59,60.96,-23566.92,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
410.00,FP000014,476.44,60.96,-23015.09,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
420.00,FP000001,4177.80,0.00,-26145.01,"(4177.803, 0, -26145.01)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
420.00,FP000002,549.71,60.96,-23139.84,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
420.00,FP000004,2507.76,30.48,-25679.84,"(2528.84, 30.48, -25715.69)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
420.00,FP000005,1585.18,30.48,-24110.06,"(1513.46, 30.48, -23988.01)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
420.00,FP000006,2756.12,40.96,-23726.33,"(2756.121, 30.48, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
420.00,FP000007,4219.30,30.48,-27049.13,"(4237.696, 30.48, -27038.43)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
420.00,FP000008,2794.47,60.96,-26167.51,"(2731.973, 60.96, -26061.21)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
420.00,FP000009,3385.71,91.44,-25589.55,"(3221.897, 91.44, -25310.89)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
420.00,FP000010,1336.23,121.92,-22699.19,"(1597.605, 121.92, -22546.53)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
420.00,FP000012,901.89,60.96,-23739.37,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
420.00,FP000014,577.73,60.96,-23187.54,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
430.00,FP000001,4157.53,60.96,-26110.53,"(3974.649, 60.96, -25799.5)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
430.00,FP000002,448.42,60.96,-22967.38,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
430.00,FP000004,2589.66,60.96,-25819.13,"(2731.973, 60.96, -26061.21)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
430.00,FP000005,1462.32,30.48,-24019.41,"(1166.875, 30.48, -24190.38)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
430.00,FP000006,2756.12,0.00,-23726.33,"(2756.121, 0, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
430.00,FP000007,4358.58,60.96,-26967.80,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
430.00,FP000008,2693.11,60.96,-25995.11,"(2528.84, 60.96, -25715.69)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
430.00,FP000009,3284.35,91.44,-25417.13,"(3221.897, 91.44, -25310.89)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
430.00,FP000010,1508.93,121.92,-22598.32,"(1597.605, 121.92, -22546.53)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
430.00,FP000012,1003.20,60.96,-23911.81,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
430.00,FP000014,679.03,60.96,-23359.99,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
440.00,FP000001,4056.16,60.96,-25938.13,"(3974.649, 60.96, -25799.5)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
440.00,FP000002,355.72,41.19,-22809.56,"(354.8897, 30.48, -22808.14)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
440.00,FP000004,2691.02,60.96,-25991.55,"(2731.973, 60.96, -26061.21)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
440.00,FP000005,1289.22,30.48,-24119.59,"(1166.875, 30.48, -24190.38)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
440.00,FP000006,2756.12,0.00,-23726.33,"(2756.121, 0, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
440.00,FP000007,4531.27,60.96,-26866.91,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,3688.001953125,-26895.34375,false
440.00,FP000008,2591.75,60.96,-25822.69,"(2528.84, 60.96, -25715.69)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
440.00,FP000009,3221.90,30.48,-25310.89,"(3221.897, 0, -25310.89)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
440.00,FP000010,1597.60,40.96,-22546.53,"(1597.605, 30.48, -22546.53)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
440.00,FP000012,1104.51,60.96,-24084.25,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
440.00,FP000014,780.33,60.96,-23532.44,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
450.00,FP000001,3940.48,60.96,-25820.31,"(3628.16, 60.96, -26001.92)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
450.00,FP000004,2792.38,60.96,-26163.95,"(2935.125, 60.96, -26406.72)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
450.00,FP000005,1116.23,30.48,-24219.96,"(820.2713, 30.48, -24392.74)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
450.00,FP000006,2756.12,0.00,-23726.33,"(2756.121, 0, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
450.00,FP000008,2490.39,60.96,-25650.28,"(2325.726, 60.96, -25370.17)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
450.00,FP000009,3221.90,0.00,-25310.89,"(3221.897, 0, -25310.89)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
450.00,FP000010,1597.60,0.00,-22546.53,"(1597.605, 0, -22546.53)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
450.00,FP000012,1205.83,60.96,-24256.69,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
450.00,FP000014,881.63,60.96,-23704.88,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
460.00,FP000001,3767.59,60.96,-25920.85,"(3628.16, 60.96, -26001.92)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
460.00,FP000004,2893.75,60.96,-26336.36,"(2935.125, 60.96, -26406.72)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
460.00,FP000005,943.51,30.48,-24320.80,"(820.2713, 30.48, -24392.74)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
460.00,FP000006,2756.12,0.00,-23726.33,"(2756.121, 0, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
460.00,FP000008,2389.03,60.96,-25477.86,"(2325.726, 60.96, -25370.17)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
460.00,FP000009,3221.90,0.00,-25310.89,"(3221.897, 0, -25310.89)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
460.00,FP000010,1597.60,0.00,-22546.53,"(1597.605, 0, -22546.53)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
460.00,FP000012,1307.16,60.96,-24429.13,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
460.00,FP000014,982.94,60.96,-23877.32,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
470.00,FP000001,3594.74,60.96,-26021.45,"(3281.652, 60.96, -26204.33)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
470.00,FP000004,2995.13,60.96,-26508.76,"(3138.296, 60.96, -26752.23)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
470.00,FP000005,820.27,0.00,-24392.74,"(820.2713, 0, -24392.74)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
470.00,FP000006,2756.12,0.00,-23726.33,"(2756.121, 0, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
470.00,FP000008,2305.46,30.48,-25335.68,"(2122.631, 30.48, -25024.63)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
470.00,FP000009,3221.90,0.00,-25310.89,"(3221.897, 0, -25310.89)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
470.00,FP000010,1597.60,0.00,-22546.53,"(1597.605, 0, -22546.53)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
470.00,FP000012,1408.49,60.96,-24601.56,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
470.00,FP000014,1084.25,60.96,-24049.76,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
480.00,FP000001,3422.04,60.96,-26122.33,"(3281.652, 60.96, -26204.33)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
480.00,FP000004,3096.50,60.96,-26681.16,"(3138.296, 60.96, -26752.23)",20,4584.16845703125,-26836.0078125,2122.630859375,-25024.634765625,false
480.00,FP000005,820.27,0.00,-24392.74,"(820.2713, 0, -24392.74)",20,4584.16845703125,-26836.0078125,820.271301269531,-24392.744140625,false
480.00,FP000006,2756.12,0.00,-23726.33,"(2756.121, 0, -23726.33)",20,4584.16845703125,-26836.0078125,2756.12133789063,-23726.330078125,false
480.00,FP000008,2204.11,30.48,-25163.26,"(2122.631, 30.48, -25024.63)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
480.00,FP000009,3221.90,0.00,-25310.89,"(3221.897, 0, -25310.89)",20,4584.16845703125,-26836.0078125,3221.89697265625,-25310.888671875,false
480.00,FP000010,1597.60,0.00,-22546.53,"(1597.605, 0, -22546.53)",20,354.889739990234,-22808.138671875,1597.60473632813,-22546.53125,false
480.00,FP000012,1509.82,60.96,-24773.99,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,2875.3779296875,-25513.298828125,false
480.00,FP000014,1185.57,60.96,-24222.20,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,2325.72607421875,-25370.166015625,false
490.00,FP000001,3249.34,60.96,-26223.20,"(2935.125, 60.96, -26406.72)",20,354.889739990234,-22808.138671875,4177.802734375,-26145.0078125,false
