Simulation_Time,Event_Type,Drone_1,Drone_2,Distance,Collision_Threshold,Drone_1_Position,Drone_2_Position,Drone_1_Speed,Drone_2_Speed
51160.00,COLLISION_END,FP000503,FP000537,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51160.00,COLLISION_END,FP000503,FP000521,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51160.00,COLLISION_END,FP000503,FP000549,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51160.00,COLLISION_END,FP000503,FP000505,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51170.00,COLLISION_START,FP000521,FP000530,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51170.00,COLLISION_START,FP000505,FP000530,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51170.00,COLLISION_START,FP000530,FP000537,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51170.00,COLLISION_START,FP000530,FP000544,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51170.00,COLLISION_START,FP000530,FP000549,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51292.00,COLLISION_START,FP000505,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51292.00,COLLISION_START,FP000537,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51292.00,COLLISION_START,FP000521,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51292.00,COLLISION_START,FP000530,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51292.00,COLLISION_START,FP000542,FP000544,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51292.00,COLLISION_START,FP000542,FP000549,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51318.00,COLLISION_END,FP000505,FP000521,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
51318.00,COLLISION_END,FP000521,FP000549,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51318.00,COLLISION_END,FP000521,FP000537,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51318.00,COLLISION_END,FP000521,FP000544,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51318.00,COLLISION_END,FP000521,FP000530,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51318.00,COLLISION_END,FP000521,FP000542,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51351.00,COLLISION_END,FP000505,FP000544,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51351.00,COLLISION_END,FP000505,FP000537,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51351.00,COLLISION_END,FP000505,FP000542,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51351.00,COLLISION_END,FP000505,FP000549,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51351.00,COLLISION_END,FP000505,FP000530,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51504.00,COLLISION_START,FP000537,FP000540,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51504.00,COLLISION_START,FP000530,FP000540,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51504.00,COLLISION_START,FP000540,FP000544,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51504.00,COLLISION_START,FP000540,FP000549,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51504.00,COLLISION_START,FP000540,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51567.00,COLLISION_START,FP000530,FP000541,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51567.00,COLLISION_START,FP000537,FP000541,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51567.00,COLLISION_START,FP000540,FP000541,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51567.00,COLLISION_START,FP000541,FP000549,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51567.00,COLLISION_START,FP000541,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51567.00,COLLISION_START,FP000541,FP000544,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51608.00,COLLISION_START,FP000540,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51608.00,COLLISION_START,FP000544,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51608.00,COLLISION_START,FP000530,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51608.00,COLLISION_START,FP000537,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51608.00,COLLISION_START,FP000541,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51608.00,COLLISION_START,FP000547,FP000549,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51608.00,COLLISION_START,FP000542,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51621.00,COLLISION_START,FP000530,FP000531,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51621.00,COLLISION_START,FP000531,FP000541,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51621.00,COLLISION_START,FP000531,FP000544,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51621.00,COLLISION_START,FP000531,FP000537,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51621.00,COLLISION_START,FP000531,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51621.00,COLLISION_START,FP000531,FP000540,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51621.00,COLLISION_START,FP000531,FP000549,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51621.00,COLLISION_START,FP000531,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51655.00,COLLISION_START,FP000552,FP000554,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
51713.00,COLLISION_END,FP000531,FP000537,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
51713.00,COLLISION_END,FP000530,FP000537,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
51713.00,COLLISION_END,FP000537,FP000542,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51713.00,COLLISION_END,FP000537,FP000549,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51713.00,COLLISION_END,FP000537,FP000544,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51713.00,COLLISION_END,FP000537,FP000540,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51713.00,COLLISION_END,FP000537,FP000541,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51713.00,COLLISION_END,FP000537,FP000547,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51744.00,COLLISION_END,FP000541,FP000544,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
51744.00,COLLISION_END,FP000540,FP000544,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
51744.00,COLLISION_END,FP000530,FP000544,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
51744.00,COLLISION_END,FP000542,FP000544,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
51744.00,COLLISION_END,FP000544,FP000549,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51744.00,COLLISION_END,FP000544,FP000547,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
51744.00,COLLISION_END,FP000531,FP000544,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
51780.00,COLLISION_END,FP000542,FP000549,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
51780.00,COLLISION_END,FP000547,FP000549,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
51780.00,COLLISION_END,FP000531,FP000549,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
51780.00,COLLISION_END,FP000540,FP000549,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
51780.00,COLLISION_END,FP000541,FP000549,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
51780.00,COLLISION_END,FP000530,FP000549,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
51920.00,COLLISION_START,FP000527,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51920.00,COLLISION_START,FP000527,FP000540,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51920.00,COLLISION_START,FP000527,FP000531,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51920.00,COLLISION_START,FP000527,FP000530,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51920.00,COLLISION_START,FP000527,FP000541,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51920.00,COLLISION_START,FP000527,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51994.00,COLLISION_START,FP000542,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51994.00,COLLISION_START,FP000531,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51994.00,COLLISION_START,FP000530,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51994.00,COLLISION_START,FP000527,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51994.00,COLLISION_START,FP000540,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51994.00,COLLISION_START,FP000541,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
51994.00,COLLISION_START,FP000546,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52008.00,COLLISION_START,FP000530,FP000534,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52008.00,COLLISION_START,FP000531,FP000534,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52008.00,COLLISION_START,FP000527,FP000534,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52008.00,COLLISION_START,FP000534,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52008.00,COLLISION_START,FP000534,FP000541,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52008.00,COLLISION_START,FP000534,FP000540,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52008.00,COLLISION_START,FP000534,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52008.00,COLLISION_START,FP000534,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52157.00,COLLISION_END,FP000552,FP000554,33.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,33.00,18971.89)",0.00,33.00
52165.00,COLLISION_START,FP000530,FP000538,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52165.00,COLLISION_START,FP000534,FP000538,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52165.00,COLLISION_START,FP000531,FP000538,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52165.00,COLLISION_START,FP000527,FP000538,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52165.00,COLLISION_START,FP000538,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52165.00,COLLISION_START,FP000538,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52165.00,COLLISION_START,FP000538,FP000540,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52165.00,COLLISION_START,FP000538,FP000542,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52165.00,COLLISION_START,FP000538,FP000541,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52168.00,COLLISION_END,FP000527,FP000530,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52168.00,COLLISION_END,FP000530,FP000531,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52168.00,COLLISION_END,FP000530,FP000541,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52168.00,COLLISION_END,FP000530,FP000547,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52168.00,COLLISION_END,FP000530,FP000542,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52168.00,COLLISION_END,FP000530,FP000540,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52168.00,COLLISION_END,FP000530,FP000546,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52168.00,COLLISION_END,FP000530,FP000534,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52168.00,COLLISION_END,FP000530,FP000538,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52291.00,COLLISION_END,FP000534,FP000542,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52291.00,COLLISION_END,FP000527,FP000542,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52291.00,COLLISION_END,FP000540,FP000542,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52291.00,COLLISION_END,FP000541,FP000542,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52291.00,COLLISION_END,FP000531,FP000542,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52291.00,COLLISION_END,FP000538,FP000542,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52291.00,COLLISION_END,FP000542,FP000547,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52291.00,COLLISION_END,FP000542,FP000546,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52380.00,COLLISION_END,FP000534,FP000540,44.00,30.00,"(10262.88,0.00,8095.92)","(10219.12,4.66,8096.19)",0.00,44.00
52380.00,COLLISION_END,FP000538,FP000540,44.00,30.00,"(10262.88,0.00,8095.92)","(10219.12,4.66,8096.19)",0.00,44.00
52380.00,COLLISION_END,FP000531,FP000540,44.00,30.00,"(10262.88,0.00,8095.92)","(10219.12,4.66,8096.19)",0.00,44.00
52380.00,COLLISION_END,FP000527,FP000540,44.00,30.00,"(10262.88,0.00,8095.92)","(10219.12,4.66,8096.19)",0.00,44.00
52380.00,COLLISION_END,FP000540,FP000547,44.00,30.00,"(10219.12,4.66,8096.19)","(10262.88,0.00,8095.92)",44.00,0.00
52380.00,COLLISION_END,FP000540,FP000546,44.00,30.00,"(10219.12,4.66,8096.19)","(10262.88,0.00,8095.92)",44.00,0.00
52380.00,COLLISION_END,FP000540,FP000541,44.00,30.00,"(10219.12,4.66,8096.19)","(10262.88,0.00,8095.92)",44.00,0.00
52555.00,COLLISION_START,FP000550,FP000552,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
52565.00,COLLISION_END,FP000527,FP000541,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52565.00,COLLISION_END,FP000538,FP000541,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52565.00,COLLISION_END,FP000534,FP000541,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52565.00,COLLISION_END,FP000531,FP000541,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52565.00,COLLISION_END,FP000541,FP000546,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52565.00,COLLISION_END,FP000541,FP000547,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52601.00,COLLISION_START,FP000527,FP000539,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52601.00,COLLISION_START,FP000538,FP000539,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52601.00,COLLISION_START,FP000531,FP000539,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52601.00,COLLISION_START,FP000534,FP000539,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52601.00,COLLISION_START,FP000539,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52601.00,COLLISION_START,FP000539,FP000547,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52612.00,COLLISION_END,FP000527,FP000547,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
52612.00,COLLISION_END,FP000531,FP000547,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
52612.00,COLLISION_END,FP000538,FP000547,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
52612.00,COLLISION_END,FP000546,FP000547,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
52612.00,COLLISION_END,FP000539,FP000547,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
52612.00,COLLISION_END,FP000534,FP000547,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
52621.00,COLLISION_END,FP000527,FP000531,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52621.00,COLLISION_END,FP000531,FP000546,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52621.00,COLLISION_END,FP000531,FP000534,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52621.00,COLLISION_END,FP000531,FP000538,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52621.00,COLLISION_END,FP000531,FP000539,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52655.00,COLLISION_END,FP000550,FP000552,33.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,33.00,18971.89)",0.00,33.00
52700.00,COLLISION_START,FP000550,FP000553,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
52853.00,COLLISION_START,FP000527,FP000528,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52853.00,COLLISION_START,FP000528,FP000546,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52853.00,COLLISION_START,FP000528,FP000538,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52853.00,COLLISION_START,FP000528,FP000534,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52853.00,COLLISION_START,FP000528,FP000539,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
52925.00,COLLISION_END,FP000527,FP000539,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52925.00,COLLISION_END,FP000527,FP000546,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52925.00,COLLISION_END,FP000527,FP000534,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52925.00,COLLISION_END,FP000527,FP000538,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52925.00,COLLISION_END,FP000527,FP000528,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
52993.00,COLLISION_END,FP000528,FP000546,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52993.00,COLLISION_END,FP000534,FP000546,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52993.00,COLLISION_END,FP000539,FP000546,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
52993.00,COLLISION_END,FP000538,FP000546,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
53005.00,COLLISION_END,FP000528,FP000534,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
53005.00,COLLISION_END,FP000534,FP000539,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
53005.00,COLLISION_END,FP000534,FP000538,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
53015.00,COLLISION_START,FP000553,FP000555,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
53015.00,COLLISION_START,FP000550,FP000555,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
53149.00,COLLISION_START,FP000529,FP000538,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53149.00,COLLISION_START,FP000529,FP000539,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53149.00,COLLISION_START,FP000528,FP000529,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53150.00,COLLISION_START,FP000553,FP000556,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
53150.00,COLLISION_START,FP000550,FP000556,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
53150.00,COLLISION_START,FP000555,FP000556,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
53166.00,COLLISION_END,FP000529,FP000538,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
53166.00,COLLISION_END,FP000538,FP000539,45.00,30.00,"(10262.88,45.00,8095.92)","(10262.88,0.00,8095.92)",15.00,0.00
53166.00,COLLISION_END,FP000528,FP000538,45.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,45.00,8095.92)",0.00,15.00
53244.00,COLLISION_START,FP000529,FP000548,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53244.00,COLLISION_START,FP000539,FP000548,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53244.00,COLLISION_START,FP000528,FP000548,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53406.00,COLLISION_START,FP000539,FP000543,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53406.00,COLLISION_START,FP000528,FP000543,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53406.00,COLLISION_START,FP000529,FP000543,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53406.00,COLLISION_START,FP000543,FP000548,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53438.00,COLLISION_START,FP000528,FP000536,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53438.00,COLLISION_START,FP000529,FP000536,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
53438.00,COLLISION_START,FP000536,FP000548,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
